01/04/1999,1.7996,1.8265,1.7949,1.8067
01/05/1999,1.8067,1.8101,1.7822,1.7824
01/06/1999,1.7813,1.7826,1.7459,1.7556
01/07/1999,1.7551,1.7737,1.7541,1.7729
01/08/1999,1.7717,1.7736,1.7464,1.7520
01/11/1999,1.7560,1.7564,1.7298,1.7314
01/12/1999,1.7310,1.7508,1.7235,1.7497
01/13/1999,1.7498,1.8160,1.7490,1.7767
01/14/1999,1.7779,1.7976,1.7673,1.7942
01/15/1999,1.7937,1.8074,1.7613,1.7625
01/19/1999,1.7730,1.7812,1.7631,1.7751
01/20/1999,1.7745,1.7771,1.7556,1.7604
01/21/1999,1.7594,1.7645,1.7500,1.7578
01/22/1999,1.7580,1.7631,1.7475,1.7592
01/25/1999,1.7593,1.7684,1.7499,1.7556
01/26/1999,1.7567,1.7632,1.7519,1.7562
01/27/1999,1.7564,1.7574,1.7342,1.7364
01/28/1999,1.7383,1.7450,1.7301,1.7330
01/29/1999,1.7328,1.7336,1.7126,1.7163
02/01/1999,1.7182,1.7358,1.7018,1.7043
02/02/1999,1.7040,1.7211,1.7009,1.7177
02/03/1999,1.7178,1.7211,1.7081,1.7081
02/04/1999,1.7076,1.7107,1.6818,1.6883
02/05/1999,1.6895,1.6943,1.6741,1.6783
02/08/1999,1.6783,1.6901,1.6671,1.6889
02/09/1999,1.6887,1.6944,1.6854,1.6905
02/10/1999,1.6913,1.6989,1.6863,1.6869
02/11/1999,1.6877,1.6903,1.6766,1.6766
02/12/1999,1.6755,1.6859,1.6719,1.6818
02/16/1999,1.6741,1.6852,1.6710,1.6749
02/17/1999,1.6740,1.6883,1.6740,1.6826
02/18/1999,1.6815,1.6850,1.6630,1.6650
02/19/1999,1.6643,1.6683,1.6454,1.6463
02/22/1999,1.6455,1.6531,1.6318,1.6489
02/23/1999,1.6494,1.6567,1.6375,1.6461
02/24/1999,1.6460,1.6595,1.6372,1.6498
02/25/1999,1.6500,1.6754,1.6467,1.6665
02/26/1999,1.6674,1.6713,1.6531,1.6625
03/01/1999,1.6648,1.6680,1.6497,1.6563
03/02/1999,1.6570,1.6650,1.6564,1.6650
03/03/1999,1.6648,1.6680,1.6576,1.6625
03/04/1999,1.6610,1.6636,1.6449,1.6449
03/05/1999,1.6462,1.6531,1.6378,1.6447
03/08/1999,1.6448,1.6577,1.6415,1.6482
03/09/1999,1.6481,1.6552,1.6429,1.6530
03/10/1999,1.6541,1.6721,1.6514,1.6660
03/11/1999,1.6666,1.6832,1.6434,1.6821
03/12/1999,1.6827,1.6835,1.6593,1.6621
03/15/1999,1.6600,1.6757,1.6600,1.6694
03/16/1999,1.6694,1.6837,1.6509,1.6797
03/17/1999,1.6802,1.6825,1.6651,1.6726
03/18/1999,1.6729,1.6819,1.6639,1.6669
03/19/1999,1.6664,1.6691,1.6487,1.6526
03/22/1999,1.6506,1.6538,1.6355,1.6404
03/23/1999,1.6404,1.6468,1.6361,1.6449
03/24/1999,1.6457,1.6507,1.6352,1.6414
03/25/1999,1.6414,1.6501,1.6326,1.6347
03/26/1999,1.6330,1.6379,1.6210,1.6296
03/29/1999,1.6296,1.6316,1.6162,1.6257
03/30/1999,1.6262,1.6305,1.6190,1.6196
03/31/1999,1.6207,1.6364,1.6159,1.6267
04/01/1999,1.6260,1.6286,1.6130,1.6155
04/05/1999,1.6148,1.6149,1.6025,1.6100
04/06/1999,1.6091,1.6306,1.6075,1.6297
04/07/1999,1.6297,1.6305,1.6137,1.6148
04/08/1999,1.6151,1.6280,1.6071,1.6102
04/09/1999,1.6099,1.6234,1.6073,1.6190
04/12/1999,1.6200,1.6309,1.6133,1.6133
04/13/1999,1.6148,1.6154,1.6006,1.6057
04/14/1999,1.6059,1.6151,1.6053,1.6132
04/15/1999,1.6127,1.6177,1.5920,1.5940
04/16/1999,1.5941,1.5946,1.5819,1.5822
04/19/1999,1.5827,1.5850,1.5707,1.5836
04/20/1999,1.5839,1.5887,1.5805,1.5831
04/21/1999,1.5832,1.5839,1.5749,1.5784
04/22/1999,1.5777,1.5840,1.5679,1.5757
04/23/1999,1.5713,1.5807,1.5641,1.5655
04/26/1999,1.5656,1.5733,1.5602,1.5624
04/27/1999,1.5622,1.5789,1.5622,1.5786
04/28/1999,1.5799,1.5836,1.5665,1.5689
04/29/1999,1.5685,1.5685,1.5513,1.5513
04/30/1999,1.5524,1.5580,1.5360,1.5421
05/03/1999,1.5423,1.5447,1.5282,1.5297
05/04/1999,1.5280,1.5461,1.5280,1.5436
05/05/1999,1.5415,1.5668,1.5415,1.5601
05/06/1999,1.5609,1.5737,1.5548,1.5714
05/07/1999,1.5711,1.5796,1.5644,1.5689
05/10/1999,1.5667,1.5829,1.5615,1.5753
05/11/1999,1.5757,1.5781,1.5560,1.5567
05/12/1999,1.5572,1.5621,1.5450,1.5535
05/13/1999,1.5540,1.5605,1.5462,1.5537
05/14/1999,1.5543,1.5668,1.5486,1.5614
05/17/1999,1.5614,1.5681,1.5555,1.5585
05/18/1999,1.5583,1.5671,1.5554,1.5652
05/19/1999,1.5665,1.5680,1.5579,1.5652
05/20/1999,1.5641,1.5719,1.5558,1.5573
05/21/1999,1.5573,1.5587,1.5395,1.5454
05/24/1999,1.5453,1.5482,1.5362,1.5421
05/25/1999,1.5421,1.5571,1.5412,1.5553
05/26/1999,1.5571,1.5590,1.5343,1.5343
05/27/1999,1.5363,1.5473,1.5274,1.5399
05/28/1999,1.5408,1.5519,1.5325,1.5348
06/01/1999,1.5354,1.5549,1.5339,1.5512
06/02/1999,1.5506,1.5542,1.5289,1.5328
06/03/1999,1.5327,1.5413,1.5231,1.5245
06/04/1999,1.5250,1.5261,1.5122,1.5251
06/07/1999,1.5246,1.5246,1.5093,1.5098
06/08/1999,1.5100,1.5449,1.5082,1.5440
06/09/1999,1.5440,1.5467,1.5359,1.5426
06/10/1999,1.5420,1.5473,1.5279,1.5332
06/11/1999,1.5341,1.5414,1.5269,1.5400
06/14/1999,1.5403,1.5403,1.5187,1.5224
06/15/1999,1.5223,1.5272,1.5164,1.5259
06/16/1999,1.5257,1.5287,1.5013,1.5033
06/17/1999,1.5049,1.5145,1.5011,1.5115
06/18/1999,1.5120,1.5270,1.5078,1.5211
06/21/1999,1.5211,1.5251,1.5113,1.5223
06/22/1999,1.5223,1.5261,1.5134,1.5178
06/23/1999,1.5177,1.5218,1.5090,1.5209
06/24/1999,1.5208,1.5341,1.5143,1.5341
06/25/1999,1.5328,1.5397,1.5260,1.5289
06/28/1999,1.5296,1.5296,1.5195,1.5206
06/29/1999,1.5207,1.5290,1.5177,1.5265
06/30/1999,1.5269,1.5327,1.5120,1.5120
07/01/1999,1.5129,1.5192,1.4971,1.5077
07/02/1999,1.5079,1.5106,1.4974,1.5030
07/06/1999,1.4996,1.5076,1.4916,1.5063
07/07/1999,1.5062,1.5100,1.5001,1.5013
07/08/1999,1.5023,1.5037,1.4937,1.5033
07/09/1999,1.5029,1.5067,1.4960,1.4993
07/12/1999,1.4997,1.5028,1.4912,1.4996
07/13/1999,1.5002,1.5135,1.4954,1.5061
07/14/1999,1.5059,1.5150,1.4989,1.5111
07/15/1999,1.5108,1.5177,1.5094,1.5104
07/16/1999,1.5098,1.5176,1.5093,1.5126
07/19/1999,1.5112,1.5391,1.5013,1.5346
07/20/1999,1.5352,1.5562,1.5332,1.5520
07/21/1999,1.5525,1.5828,1.5507,1.5801
07/22/1999,1.5787,1.5960,1.5725,1.5856
07/23/1999,1.5847,1.5895,1.5749,1.5822
07/26/1999,1.5820,1.6267,1.5819,1.6086
07/27/1999,1.6077,1.6176,1.5989,1.6066
07/28/1999,1.6065,1.6171,1.6017,1.6084
07/29/1999,1.6071,1.6233,1.6054,1.6152
07/30/1999,1.6153,1.6161,1.6035,1.6104
08/02/1999,1.6131,1.6142,1.6021,1.6084
08/03/1999,1.6091,1.6100,1.5919,1.5949
08/04/1999,1.5944,1.6133,1.5920,1.6053
08/05/1999,1.6058,1.6188,1.6023,1.6089
08/06/1999,1.6091,1.6220,1.6056,1.6193
08/09/1999,1.6125,1.6149,1.6002,1.6097
08/10/1999,1.6095,1.6154,1.6037,1.6038
08/11/1999,1.6024,1.6053,1.5831,1.5843
08/12/1999,1.5849,1.5882,1.5758,1.5831
08/13/1999,1.5837,1.5893,1.5600,1.5615
08/16/1999,1.5619,1.5697,1.5600,1.5683
08/17/1999,1.5687,1.5699,1.5498,1.5538
08/18/1999,1.5533,1.5686,1.5519,1.5606
08/19/1999,1.5609,1.5902,1.5570,1.5900
08/20/1999,1.5899,1.6007,1.5864,1.5944
08/23/1999,1.5951,1.5978,1.5669,1.5720
08/24/1999,1.5716,1.5780,1.5589,1.5703
08/25/1999,1.5711,1.5750,1.5552,1.5589
08/26/1999,1.5587,1.5734,1.5580,1.5674
08/27/1999,1.5669,1.5710,1.5552,1.5566
08/30/1999,1.5575,1.5642,1.5530,1.5637
08/31/1999,1.5640,1.5853,1.5636,1.5787
09/01/1999,1.5776,1.5887,1.5706,1.5774
09/02/1999,1.5763,1.6049,1.5700,1.5977
09/03/1999,1.5982,1.6060,1.5773,1.5835
09/07/1999,1.5767,1.5828,1.5668,1.5781
09/08/1999,1.5783,1.5848,1.5716,1.5767
09/09/1999,1.5763,1.5828,1.5580,1.5580
09/10/1999,1.5592,1.5618,1.5277,1.5299
09/13/1999,1.5298,1.5332,1.5184,1.5301
09/14/1999,1.5299,1.5392,1.5182,1.5266
09/15/1999,1.5264,1.5357,1.5126,1.5340
09/16/1999,1.5345,1.5486,1.5300,1.5328
09/17/1999,1.5293,1.5358,1.5259,1.5314
09/20/1999,1.5312,1.5402,1.5308,1.5308
09/21/1999,1.5307,1.5483,1.5283,1.5478
09/22/1999,1.5479,1.5518,1.5291,1.5345
09/23/1999,1.5356,1.5441,1.5294,1.5439
09/24/1999,1.5433,1.5536,1.5351,1.5380
09/27/1999,1.5369,1.5410,1.5268,1.5385
09/28/1999,1.5386,1.5447,1.5318,1.5391
09/29/1999,1.5401,1.5605,1.5367,1.5601
09/30/1999,1.5596,1.5697,1.5566,1.5696
10/01/1999,1.5689,1.5868,1.5649,1.5833
10/04/1999,1.5825,1.5887,1.5704,1.5774
10/05/1999,1.5773,1.5835,1.5639,1.5802
10/06/1999,1.5793,1.5818,1.5683,1.5709
10/07/1999,1.5701,1.5797,1.5656,1.5756
10/08/1999,1.5756,1.5772,1.5623,1.5637
10/11/1999,1.5621,1.5689,1.5621,1.5678
10/12/1999,1.5664,1.5886,1.5649,1.5881
10/13/1999,1.5878,1.6014,1.5872,1.6010
10/14/1999,1.6013,1.6043,1.5925,1.5971
10/15/1999,1.5952,1.6242,1.5946,1.6190
10/18/1999,1.6194,1.6260,1.6145,1.6176
10/19/1999,1.6170,1.6202,1.6077,1.6133
10/20/1999,1.6133,1.6163,1.5962,1.5962
10/21/1999,1.5966,1.6104,1.5965,1.6011
10/22/1999,1.6009,1.6027,1.5727,1.5784
10/25/1999,1.5789,1.5823,1.5694,1.5697
10/26/1999,1.5697,1.5751,1.5516,1.5601
10/27/1999,1.5605,1.5674,1.5427,1.5461
10/28/1999,1.5463,1.5536,1.5396,1.5488
10/29/1999,1.5487,1.5549,1.5365,1.5510
11/01/1999,1.5514,1.5554,1.5379,1.5396
11/02/1999,1.5401,1.5482,1.5387,1.5453
11/03/1999,1.5452,1.5476,1.5358,1.5388
11/04/1999,1.5390,1.5429,1.5138,1.5173
11/05/1999,1.5172,1.5318,1.5102,1.5291
11/08/1999,1.5279,1.5372,1.5187,1.5281
11/09/1999,1.5286,1.5378,1.5255,1.5344
11/10/1999,1.5346,1.5384,1.5272,1.5338
11/11/1999,1.5341,1.5350,1.5237,1.5268
11/12/1999,1.5272,1.5272,1.5052,1.5095
11/15/1999,1.5093,1.5152,1.5066,1.5140
11/16/1999,1.5142,1.5195,1.5075,1.5075
11/17/1999,1.5060,1.5312,1.5055,1.5291
11/18/1999,1.5299,1.5331,1.5031,1.5077
11/19/1999,1.5083,1.5128,1.4996,1.5063
11/22/1999,1.5191,1.5191,1.5040,1.5079
11/23/1999,1.5079,1.5145,1.5029,1.5077
11/24/1999,1.5078,1.5089,1.4913,1.4947
11/26/1999,1.4947,1.4953,1.4777,1.4924
11/29/1999,1.4904,1.4993,1.4785,1.4881
11/30/1999,1.4880,1.4947,1.4790,1.4877
12/01/1999,1.4877,1.4931,1.4810,1.4863
12/02/1999,1.4860,1.4954,1.4787,1.4847
12/03/1999,1.4847,1.4884,1.4767,1.4827
12/06/1999,1.4827,1.5171,1.4786,1.5069
12/07/1999,1.5068,1.5171,1.5032,1.5130
12/08/1999,1.5132,1.5221,1.5100,1.5193
12/09/1999,1.5192,1.5207,1.4974,1.5052
12/10/1999,1.5053,1.5104,1.4944,1.4956
12/13/1999,1.4954,1.5013,1.4946,1.4992
12/14/1999,1.4991,1.5000,1.4828,1.4891
12/15/1999,1.4894,1.4952,1.4860,1.4925
12/16/1999,1.4934,1.5074,1.4923,1.5002
12/17/1999,1.4998,1.5120,1.4865,1.4903
12/20/1999,1.4905,1.5005,1.4858,1.5003
12/21/1999,1.5004,1.5017,1.4885,1.4894
12/22/1999,1.4894,1.4933,1.4853,1.4896
12/23/1999,1.4897,1.5017,1.4871,1.4926
12/27/1999,1.4889,1.4904,1.4767,1.4767
12/28/1999,1.4767,1.4814,1.4571,1.4598
12/29/1999,1.4601,1.4680,1.4542,1.4589
12/30/1999,1.4589,1.4647,1.4542,1.4634
12/31/1999,1.4634,1.4676,1.4528,1.4609
01/03/2000,1.4634,1.4676,1.4528,1.4609
01/04/2000,1.4830,1.4988,1.4776,1.4957
01/05/2000,1.4961,1.5126,1.4933,1.4950
01/06/2000,1.4958,1.5142,1.4953,1.5056
01/07/2000,1.5059,1.5090,1.4960,1.4991
01/10/2000,1.4983,1.5009,1.4849,1.4920
01/11/2000,1.4928,1.5069,1.4916,1.5053
01/12/2000,1.5056,1.5102,1.4939,1.4984
01/13/2000,1.4979,1.5003,1.4854,1.4871
01/14/2000,1.4877,1.4902,1.4663,1.4696
01/18/2000,1.4661,1.4716,1.4584,1.4694
01/19/2000,1.4691,1.4739,1.4637,1.4696
01/20/2000,1.4693,1.4751,1.4575,1.4724
01/21/2000,1.4721,1.4736,1.4497,1.4513
01/24/2000,1.4521,1.4532,1.4415,1.4529
01/25/2000,1.4520,1.4576,1.4373,1.4382
01/26/2000,1.4383,1.4457,1.4366,1.4406
01/27/2000,1.4408,1.4428,1.4148,1.4178
01/28/2000,1.4176,1.4234,1.4044,1.4128
01/31/2000,1.4068,1.4231,1.4027,1.4047
02/01/2000,1.4015,1.4165,1.4002,1.4062
02/02/2000,1.4066,1.4147,1.4035,1.4061
02/03/2000,1.4045,1.4280,1.3981,1.4273
02/04/2000,1.4279,1.4340,1.4093,1.4157
02/07/2000,1.4134,1.4201,1.4027,1.4174
02/08/2000,1.4180,1.4374,1.4165,1.4258
02/09/2000,1.4255,1.4386,1.4229,1.4341
02/10/2000,1.4344,1.4401,1.4257,1.4271
02/11/2000,1.4264,1.4329,1.4150,1.4302
02/14/2000,1.4330,1.4393,1.4227,1.4275
02/15/2000,1.4271,1.4386,1.4233,1.4282
02/16/2000,1.4283,1.4365,1.4247,1.4338
02/17/2000,1.4335,1.4461,1.4289,1.4340
02/18/2000,1.4333,1.4363,1.4221,1.4290
02/22/2000,1.4367,1.4734,1.4366,1.4675
02/23/2000,1.4674,1.4762,1.4641,1.4650
02/24/2000,1.4647,1.4681,1.4424,1.4426
02/25/2000,1.4426,1.4442,1.4104,1.4112
02/28/2000,1.4137,1.4152,1.3722,1.4100
02/29/2000,1.4092,1.4213,1.3960,1.3989
03/01/2000,1.3977,1.4141,1.3940,1.4106
03/02/2000,1.4109,1.4186,1.3979,1.4060
03/03/2000,1.4070,1.4094,1.3895,1.3897
03/06/2000,1.3982,1.4047,1.3880,1.3936
03/07/2000,1.3929,1.3996,1.3844,1.3943
03/08/2000,1.3943,1.4051,1.3899,1.3989
03/09/2000,1.3992,1.4131,1.3972,1.4085
03/10/2000,1.4091,1.4106,1.3967,1.4044
03/13/2000,1.4050,1.4188,1.4012,1.4078
03/14/2000,1.4081,1.4197,1.4034,1.4182
03/15/2000,1.4185,1.4250,1.4121,1.4188
03/16/2000,1.4181,1.4331,1.4155,1.4276
03/17/2000,1.4284,1.4318,1.4230,1.4287
03/20/2000,1.4149,1.4316,1.4149,1.4293
03/21/2000,1.4286,1.4311,1.4120,1.4120
03/22/2000,1.4130,1.4160,1.4070,1.4128
03/23/2000,1.4131,1.4324,1.4112,1.4272
03/24/2000,1.4271,1.4320,1.4199,1.4281
03/27/2000,1.4264,1.4314,1.4065,1.4099
03/28/2000,1.4100,1.4131,1.3947,1.3947
03/29/2000,1.3950,1.3978,1.3793,1.3863
03/30/2000,1.3869,1.4009,1.3869,1.3984
03/31/2000,1.3982,1.4003,1.3846,1.3846
04/03/2000,1.3865,1.3933,1.3773,1.3851
04/04/2000,1.3847,1.4171,1.3800,1.3933
04/05/2000,1.3933,1.4125,1.3933,1.3953
04/06/2000,1.3948,1.3999,1.3884,1.3924
04/07/2000,1.3918,1.4006,1.3871,1.3912
04/10/2000,1.3923,1.4090,1.3904,1.4076
04/11/2000,1.4076,1.4121,1.3991,1.4037
04/12/2000,1.4033,1.4074,1.3912,1.4022
04/13/2000,1.4032,1.4063,1.3899,1.4026
04/14/2000,1.4021,1.4208,1.3995,1.4200
04/17/2000,1.4190,1.4311,1.4138,1.4143
04/18/2000,1.4143,1.4153,1.3983,1.4006
04/19/2000,1.4000,1.4032,1.3801,1.3872
04/20/2000,1.3874,1.3901,1.3781,1.3839
04/24/2000,1.3822,1.3946,1.3809,1.3852
04/25/2000,1.3846,1.3878,1.3475,1.3506
04/26/2000,1.3513,1.3652,1.3478,1.3609
04/27/2000,1.3613,1.3685,1.3410,1.3432
04/28/2000,1.3439,1.3527,1.3322,1.3483
05/01/2000,1.3495,1.3571,1.3415,1.3540
05/02/2000,1.3542,1.3573,1.3420,1.3513
05/03/2000,1.3517,1.3530,1.3228,1.3349
