Date,Open,High,Low,Close
8/24/1998,236.86,237.38,235.34,235.86
8/25/1998,235.96,237.84,235.16,236.55
8/26/1998,236.56,237.46,235.9,235.93
8/27/1998,236.19,236.67,234.22,234.72
8/28/1998,234.7,239.52,232.04,238.32
8/31/1998,238.51,238.51,235.47,235.92
9/1/1998,235.99,236.08,227,228.2
9/2/1998,228.2,230.93,228.04,229.91
9/3/1998,229.91,230.95,224.77,224.97
9/4/1998,224.82,226.84,222.9,223.08
9/8/1998,219.77,220.54,218.06,218.86
9/9/1998,219.02,228.73,216.19,228.11
9/10/1998,228.17,228.31,224.69,227.13
9/11/1998,227.13,227.52,218.38,218.55
9/14/1998,219.48,223.92,219.05,222.46
9/15/1998,222.24,224.96,221.41,224.54
9/16/1998,224.68,227.29,224.04,226.82
9/17/1998,226.84,226.84,222.04,222.76
9/18/1998,222.09,224.06,220.59,223.03
9/21/1998,223.89,226.17,222.81,225.94
9/22/1998,225.93,228.48,225.15,228.07
9/23/1998,227.77,230.03,227.35,229.03
9/24/1998,228.96,230.86,228.28,228.9
9/25/1998,228.95,231.41,227.39,231.19
9/28/1998,230.61,232.84,228.2,232.09
9/29/1998,232.14,233.27,228.22,229.86
9/30/1998,229.79,232.47,228.99,232.03
10/1/1998,232.3,232.55,230.43,231.39
10/2/1998,231.39,231.84,227.43,230.16
10/5/1998,230.23,230.24,225.9,226.18
10/6/1998,226.22,226.35,219.4,219.4
10/7/1998,219.24,219.98,203.19,205.67
10/8/1998,205.71,209.88,193.29,204.33
10/9/1998,203.91,204.43,196.45,198.5
10/12/1998,199.16,200.58,195.76,198.93
10/13/1998,199.08,204.65,198.3,202.88
10/14/1998,202.49,204.67,201.99,202.19
10/15/1998,202.37,203.35,198.24,198.51
10/16/1998,198.55,199.3,193.41,196.25
10/19/1998,196.31,197.04,193.67,194.32
10/20/1998,194.36,201.77,194.15,199.55
10/21/1998,198.5,199.53,196.45,198.16
10/22/1998,197.95,201.49,197.95,199.72
10/23/1998,199.7,202.65,198.67,199.6
10/26/1998,199.03,200.7,198.08,198.37
10/27/1998,198.53,200.62,196.78,197.85
10/28/1998,197.67,198.41,195.65,197.41
10/29/1998,197.32,197.46,194.58,196.03
10/30/1998,196,196.62,193.42,194.44
11/2/1998,194.23,194.55,190.55,190.83
11/3/1998,190.94,192.73,189.72,191.27
11/4/1998,191.28,193.8,190.66,193.56
11/5/1998,193.56,196.02,193.37,196.02
11/6/1998,195.97,197.73,194.98,197.6
11/9/1998,197.73,202.82,197.32,202.37
11/10/1998,202.37,204.73,201.8,202.88
11/11/1998,202.81,203.21,200.03,203.16
11/12/1998,203.16,205.46,201.81,202.21
11/13/1998,202.15,204.5,201.32,204.29
11/16/1998,203.62,204.61,200.61,201.46
11/17/1998,201.53,204.66,201.14,202.76
11/18/1998,202.75,203.99,202.16,203.03
11/19/1998,203,203.84,197.95,199.65
11/20/1998,199.2,200.73,197.76,199.48
11/23/1998,199.45,201.14,199.05,200.11
11/24/1998,200.15,201.71,199.49,201
11/25/1998,200.86,202.76,199.68,201.94
11/27/1998,202.32,204.45,202.32,203.46
11/30/1998,203.27,205.04,202.01,203.2
12/1/1998,202.86,202.87,200.94,202
12/2/1998,201.92,202.04,199.26,200.12
12/3/1998,199.99,200.79,196.23,197.21
12/4/1998,197.27,198.66,195.2,197.78
12/7/1998,197.56,199.15,196.82,197.83
12/8/1998,197.76,199,196.99,197.33
12/9/1998,197.5,198.09,194.97,195.18
12/10/1998,194.97,196.42,193.36,196.12
12/11/1998,195.5,197.75,195.18,196.62
12/14/1998,197.24,197.24,194.19,195.36
12/15/1998,195.49,198.24,194.99,196.38
12/16/1998,196.46,196.95,193.67,194.69
12/17/1998,194.61,195.91,193.82,194.33
12/18/1998,194.78,195.04,192.75,194.1
12/21/1998,194.93,195.76,193.01,195.6
12/22/1998,195.59,197.45,194.65,196.14
12/23/1998,195.86,196.27,194.15,194.57
12/24/1998,194.59,195.31,193.47,195.09
12/28/1998,193.93,195.79,193.75,194.04
12/29/1998,194.23,195.08,193.01,194.39
12/30/1998,194.29,194.97,190.91,192.66
12/31/1998,191.16,191.29,186.54,189.4
1/4/1999,189.95,190.07,185,185.8
1/5/1999,185.81,186.14,182.94,184.04
1/6/1999,184.11,187.34,184.03,186.88
1/7/1999,187.01,187.26,181.89,183.08
1/8/1999,183.14,184.94,181.88,182.17
1/11/1999,183.6,183.6,176.87,177.1
1/12/1999,177.03,184,176.98,183.32
1/13/1999,183.32,188.47,182.46,186.45
1/14/1999,186.43,189.22,184.83,188.14
1/15/1999,188.39,188.67,186.27,188.4
1/19/1999,189.07,189.76,188,188
1/20/1999,187.91,188.53,185.52,185.83
1/21/1999,185.82,188.98,184.82,187.69
1/22/1999,187.86,190.12,187.52,189.51
1/25/1999,189.21,190.13,186.89,188.81
1/26/1999,188.69,189.65,187.78,188.87
1/27/1999,188.87,191.1,187.97,190.53
1/28/1999,190.48,192.55,189.57,191.9
1/29/1999,191.82,192.18,190.26,191.37
2/1/1999,191.43,191.43,188.29,188.82
2/2/1999,188.82,189.19,185.11,185.11
2/3/1999,183.73,185.03,183.08,184.56
2/4/1999,184.6,186.78,183.25,184.26
2/5/1999,184.23,186.41,183.27,184.72
2/8/1999,184.02,188.18,184.02,187.67
2/9/1999,187.91,188.42,186.42,186.76
2/10/1999,186.92,188.91,185.52,186.08
2/11/1999,186.21,186.6,184.35,185.97
2/12/1999,185.79,187.79,185.11,186.44
2/16/1999,188.47,194.01,188.31,193.83
2/17/1999,193.36,195.22,192.63,194.33
2/18/1999,194.51,196.43,193.71,195.66
2/19/1999,195.8,197.26,195.29,196.35
2/22/1999,196.51,198.45,195.09,196.59
2/23/1999,196.58,197.24,194.82,195
2/24/1999,195.13,196.13,194.12,194.32
2/25/1999,194.25,194.81,191.29,191.74
2/26/1999,192.08,193.76,189.97,190.87
3/1/1999,191.1,193.21,189.94,192.77
3/2/1999,192.91,195.07,192.67,194.23
3/3/1999,194.3,196.89,194.11,196.58
3/4/1999,196.72,198.91,196.29,198.67
3/5/1999,198.04,198.96,196.51,197.43
3/8/1999,197.4,197.63,194.39,195.39
3/9/1999,195.37,196.55,194.49,195.75
3/10/1999,195.75,196.19,194.58,194.63
3/11/1999,194.76,196.42,194.18,195.16
3/12/1999,195.13,196.76,193.63,193.8
3/15/1999,194.3,194.72,190.46,191.04
3/16/1999,191.05,192.28,190.06,191.76
3/17/1999,191.71,193.77,190.86,192.56
3/18/1999,192.42,193.57,191.32,191.43
3/19/1999,191.43,191.85,190.32,190.72
3/22/1999,190.67,192.75,190.52,192.19
3/23/1999,192.18,193.4,191.84,193.23
3/24/1999,193.23,194.06,191.83,192.67
3/25/1999,192.71,193.64,191.53,191.81
3/26/1999,191.76,195.49,191.61,195.13
3/29/1999,195.1,195.64,193.17,194.22
3/30/1999,194.49,194.94,193.43,194.01
3/31/1999,194.04,194.85,190.8,191.43
4/1/1999,191.51,193.52,190.77,193.23
4/5/1999,193.62,195.33,193.1,194.77
4/6/1999,195.08,195.11,191.67,192.04
4/7/1999,191.83,193.93,191.81,193.74
4/8/1999,193.74,195.14,193.1,194.48
4/9/1999,194.7,195.21,193.93,194.35
4/12/1999,194.65,194.92,193.45,193.76
4/13/1999,193.92,194.83,193.29,193.29
4/14/1999,193.35,193.79,191.12,191.36
4/15/1999,191.36,192.37,190.91,191.38
4/16/1999,191.42,191.72,188.86,190.08
4/19/1999,190.11,191.26,189.18,189.35
4/20/1999,189.45,191.78,189.41,191.45
4/21/1999,191.56,192.75,190.91,192.28
4/22/1999,192.42,193.6,192.22,193.24
4/23/1999,193.32,193.55,192.55,192.79
4/26/1999,192.53,192.78,191.64,192.21
4/27/1999,192.22,195.03,192.04,194.67
4/28/1999,194.88,194.88,191.56,192.32
4/29/1999,192.36,192.69,191.3,191.35
4/30/1999,191.27,193.18,191.27,192.08
5/3/1999,192.28,193.66,192.28,193.36
5/4/1999,193.43,196.89,193.4,196.84
5/5/1999,196.84,197.93,196.22,197.49
5/6/1999,197.6,198.72,196.12,197.56
5/7/1999,197.55,197.69,196.7,196.7
5/10/1999,196.83,197.42,195.86,195.88
5/11/1999,195.91,196.65,195.57,196.4
5/12/1999,196.34,196.88,195.32,195.62
5/13/1999,195.59,197.54,195.38,197.43
5/14/1999,197.43,198.87,197.11,198.84
5/17/1999,198.7,200.13,198.67,199.94
5/18/1999,199.92,200.37,198.93,199.64
5/19/1999,199.68,201.89,199.53,201
5/20/1999,201.07,201.62,199.52,199.94
5/21/1999,199.67,200.18,198.28,198.62
5/24/1999,198.45,199.12,196.38,196.67
5/25/1999,196.67,196.94,195.86,196.41
5/26/1999,196.6,196.8,194.37,194.69
5/27/1999,195.01,195.7,191.53,192.03
5/28/1999,192.17,194.8,192.01,194.51
6/1/1999,194.49,195.22,193.49,194.44
6/2/1999,194.44,195.6,193.66,194.89
6/3/1999,194.75,195.78,194.53,195.1
6/4/1999,195.42,196.95,194.79,196.64
6/7/1999,196.84,197.19,192.85,192.85
6/8/1999,192.8,195.21,190.57,191.4
6/9/1999,191.37,192.08,190.03,190.61
6/10/1999,190.62,192.12,188.63,190.86
6/11/1999,190.99,191.58,189.69,190.82
6/14/1999,190.59,195.07,190.44,193.93
6/15/1999,193.75,193.87,191.5,191.86
6/16/1999,191.87,192.44,190.4,191.02
6/17/1999,191.22,191.45,189.68,190
6/18/1999,189.98,192.94,189.5,192.22
6/21/1999,192.08,195.39,192.08,194.91
6/22/1999,194.87,194.92,192.99,193.58
6/23/1999,193.61,194.53,192.26,192.72
6/24/1999,192.5,193.8,192.02,193.66
6/25/1999,193.65,193.89,192.59,192.69
6/28/1999,192.85,193.32,191.36,192.16
6/29/1999,192.2,192.46,190.21,190.29
6/30/1999,190.29,191.55,189.65,191.12
7/1/1999,191.16,191.49,189.98,189.98
7/2/1999,190.08,191.34,189.82,190.9
7/6/1999,192.56,192.9,190.4,190.57
7/7/1999,190.53,191.06,189.75,190.67
7/8/1999,190.61,191.53,190.29,191.05
7/9/1999,190.98,191.55,189.37,189.69
7/12/1999,189.47,190.43,189.21,190.1
7/13/1999,190.19,190.35,188.74,188.92
7/14/1999,188.8,189.13,187.93,188.59
7/15/1999,188.61,189.91,188.46,189.33
7/16/1999,189.37,189.88,188.68,188.87
7/19/1999,189.17,189.67,185.86,187.01
7/20/1999,186.13,187.91,185.72,186.66
7/21/1999,186.69,188.14,186.16,186.5
7/22/1999,186.28,187.1,184.49,184.49
7/23/1999,184.53,185.77,183.44,183.91
7/26/1999,183.72,185.87,183.52,185.53
7/27/1999,185.39,186.57,184.74,184.96
7/28/1999,184.97,185.66,183.66,185.35
7/29/1999,185.33,187,184.31,186.47
7/30/1999,186.81,187.12,185.52,185.84
8/2/1999,185.69,186.32,184.37,184.87
8/3/1999,184.86,187.04,184.86,186.44
8/4/1999,186.53,187.08,184.85,185.28
8/5/1999,185.6,185.92,183.96,184.49
8/6/1999,184.39,185.57,184.39,184.45
8/9/1999,184.41,185.7,184.32,185.03
8/10/1999,185.01,185.61,184.23,185.27
8/11/1999,185.22,185.93,184.86,185.87
8/12/1999,185.77,186.62,185.66,186.11
8/13/1999,186.3,186.31,184.65,185.62
8/16/1999,185.57,186.26,183.26,183.66
8/17/1999,183.57,183.98,182.25,182.91
8/18/1999,182.84,183.27,179.35,179.39
8/19/1999,179.67,180.38,177.73,180.09
8/20/1999,179.96,181.33,179.17,179.8
8/23/1999,179.58,180.27,178.25,178.42
8/24/1999,178.49,180.54,176.25,176.86
8/25/1999,177.36,178.61,175.75,176.15
8/26/1999,176.15,177.68,175.85,177.12
8/27/1999,177.04,177.85,176.4,177.01
8/30/1999,176.85,177,175.72,175.91
8/31/1999,175.91,177.02,174.31,175.86
9/1/1999,175.9,176.6,174.34,175
9/2/1999,175.05,176.15,174.1,175.51
9/3/1999,175.45,177.45,175.41,176.49
9/7/1999,176.01,178.86,175.56,177.58
9/8/1999,177.66,180.08,177.59,179.74
9/9/1999,179.74,180,175.63,176.61
9/10/1999,176.52,179.39,175.84,176.06
9/13/1999,176.15,176.88,170.81,171.28
9/14/1999,171.34,172.49,169.06,170.22
9/15/1999,170.24,170.4,166.05,168.51
9/16/1999,168.96,171.08,167.79,170.63
9/17/1999,170.66,173.94,169.91,173.84
9/20/1999,173.84,175.53,172.34,172.44
9/21/1999,172.48,174.07,169.12,171.38
9/22/1999,171.22,171.86,169.2,169.47
9/23/1999,169.48,171.1,168.72,170.54
9/24/1999,170.63,172.82,170.63,171.14
9/27/1999,170.95,175.24,170.88,173.85
9/28/1999,173.9,176.04,173.6,175.04
9/29/1999,175.09,176.53,174.85,175.83
9/30/1999,175.87,176.54,173.28,174.98
10/1/1999,175.03,175.38,173.27,174.03
10/4/1999,174.12,176.3,173.13,175.93
10/5/1999,175.97,177.1,175.29,176.23
10/6/1999,176.35,178.48,175.54,178.11
10/7/1999,178.06,178.75,177.09,177.11
10/8/1999,177.09,178.31,176.75,177.49
10/11/1999,177.21,177.56,176.07,176.27
10/12/1999,176.32,176.74,175.4,175.97
10/13/1999,175.89,178.87,175.62,176.35
10/14/1999,176.29,178.63,176.24,178.54
10/15/1999,178.33,178.86,175.81,176.15
10/18/1999,176.16,176.52,174.98,175.87
10/19/1999,175.96,176.68,175.46,175.99
10/20/1999,175.95,178.07,175.95,177.25
10/21/1999,177.25,177.99,176.63,177.53
10/22/1999,177.58,178.01,175.1,175.44
10/25/1999,175.26,176.12,174.94,175.15
10/26/1999,175.06,175.4,172.73,172.91
10/27/1999,172.82,173.25,171.05,171.57
10/28/1999,171.59,172.58,170.74,172.1
10/29/1999,172.13,172.62,170.32,171.2
11/1/1999,171.16,172.34,170.61,170.89
11/2/1999,170.89,172.9,170.86,171.2
11/3/1999,171.31,173.1,170.75,172.66
11/4/1999,172.47,173.33,169.83,170.13
11/5/1999,169.96,172.84,169.94,171.92
11/8/1999,171.78,172.77,170.16,170.31
11/9/1999,170.21,171.12,169.85,170.38
11/10/1999,170.32,170.82,169.76,170.31
11/11/1999,170.31,171.34,170.01,170.5
11/12/1999,170.45,170.45,169.05,169.97
11/15/1999,169.87,170.52,169.09,169.97
11/16/1999,169.91,171.9,169.9,171.41
11/17/1999,171.39,172.02,170.88,171.47
11/18/1999,171.45,172.33,170.8,171.18
11/19/1999,171.19,172.27,170.96,172.16
11/22/1999,172.37,172.55,169.54,169.55
11/23/1999,169.59,170.17,168.81,169.51
11/24/1999,169.58,170.12,167.8,168.27
11/26/1999,168.2,168.74,162.74,163.57
11/29/1999,163.69,166.95,162.6,164.53
11/30/1999,164.5,165.2,161.05,163.05
12/1/1999,163.14,164.73,162.94,164.41
12/2/1999,164.42,164.61,163.29,164.34
12/3/1999,164.31,164.6,163.48,164.4
12/6/1999,164.33,167.57,163.11,166.93
12/7/1999,166.9,168.12,164.46,166.43
12/8/1999,166.42,167.87,166.16,167.32
12/9/1999,167.52,168.24,166.03,166.24
12/10/1999,166.25,167.01,165.53,165.78
12/13/1999,165.6,167.71,165.6,167.5
12/14/1999,167.61,167.67,166.6,166.76
12/15/1999,166.82,167.2,165.89,166.48
12/16/1999,166.54,166.9,164.91,166.26
12/17/1999,166.17,166.95,165.25,165.53
12/20/1999,164.89,166.03,164.15,164.58
12/21/1999,164.59,165.83,163.91,164.6
12/22/1999,164.59,165.24,162.79,163.33
12/23/1999,163.51,165.47,162.8,165.38
12/27/1999,166.26,166.46,164.95,165.51
12/28/1999,165.5,166.06,164.74,165.27
12/29/1999,165.28,165.94,164.64,165.03
12/30/1999,165.15,165.58,164.69,165.27
12/31/1999,165.27,166.1,164.85,165.05
1/3/2000,165.27,166.1,164.85,165.05
1/4/2000,165.99,169.1,164.88,168.91
1/5/2000,168.91,171.57,168.23,171.11
1/6/2000,171.11,174.05,170.61,173.24
1/7/2000,173.5,174.16,172,172.5
1/10/2000,172.38,172.71,170.64,172.1
1/11/2000,172.05,174.87,171.98,174.74
1/12/2000,174.79,175.06,173.77,174.46
1/13/2000,174.58,175.26,173.55,174.7
1/14/2000,174.59,175.23,172.66,172.97
1/18/2000,171.07,173.18,171.07,173.04
1/19/2000,173.03,173.92,172.75,172.99
1/20/2000,173.03,174.72,172.85,174.06
1/21/2000,174.13,174.63,172.58,172.7
1/24/2000,172.67,174.99,172.55,174.45
1/25/2000,174.36,175.08,173.73,174.32
1/26/2000,174.3,174.77,173.05,173.2
1/27/2000,173.35,173.52,171.44,172.27
1/28/2000,172.26,173.96,169.87,173.46
1/31/2000,173.3,174.27,172.6,173.41
2/1/2000,173.3,174.47,172.98,174.18
2/2/2000,174.02,175.82,173.48,173.92
2/3/2000,173.86,174.2,171.11,171.84
2/4/2000,171.92,172.63,170.22,170.71
2/7/2000,170.62,173.76,170.62,173.66
2/8/2000,173.57,176.82,173.55,176.36
2/9/2000,176.5,176.76,174.42,176.22
2/10/2000,176.23,176.26,174.16,175.75
2/11/2000,175.48,176.04,172.86,173.33
2/14/2000,173.47,173.73,171.96,172.7
2/15/2000,172.6,174.18,172.33,173.99
2/16/2000,174.03,176.15,173.66,175.89
2/17/2000,175.8,178.04,175.65,177.75
2/18/2000,177.86,178.74,176.82,177.74
2/22/2000,177.94,179.76,177.94,178.62
2/23/2000,178.6,179.11,177.5,178.23
2/24/2000,178.22,178.89,176.82,177.92
2/25/2000,177.97,178.31,175.35,175.91
2/28/2000,175.67,175.93,172.51,174.77
2/29/2000,174.89,176.46,173.22,173.85
3/1/2000,173.82,174.2,169.14,170.12
3/2/2000,169.98,170.71,168.84,169.82
3/3/2000,169.85,170.82,169.22,170.03
3/6/2000,170.15,170.49,168.64,169.24
3/7/2000,169.33,170.08,166.73,167.76
3/8/2000,167.82,169.94,167.58,169.47
3/9/2000,169.34,169.81,167.81,168.76
3/10/2000,168.74,168.84,167.25,167.48
3/13/2000,167.32,168.14,165.81,166.51
3/14/2000,166.66,167.16,164.37,165.92
3/15/2000,165.94,167.14,164.98,166.27
3/16/2000,166.06,166.62,165.03,166.14
3/17/2000,166.14,167.98,165.85,167.95
3/20/2000,168.06,168.45,166.77,166.9
3/21/2000,166.86,168.75,166.74,167.46
3/22/2000,167.82,169.15,166.78,168.98
3/23/2000,169.11,170.74,168.85,170.21
3/24/2000,170.16,171.18,169.38,170.44
3/27/2000,170.6,171.43,169.02,169.47
3/28/2000,169.55,169.74,167.75,168.37
3/29/2000,168.37,169.41,166.56,168.36
3/30/2000,168.35,168.81,166.7,168.18
3/31/2000,168.18,169.29,162.78,163.88
4/3/2000,163.03,168.01,163.03,167.33
4/4/2000,167.24,168.93,167.08,167.46
4/5/2000,167.37,168.34,165.97,166.21
4/6/2000,166.19,167,165.19,165.57
4/7/2000,165.46,167.06,165.22,166.55
4/10/2000,166.48,169.24,166.14,168.95
4/11/2000,168.87,170.09,168.42,169.53
4/12/2000,169.57,169.74,166.72,168.08
4/13/2000,168.07,168.55,167.62,168
4/14/2000,167.98,168.43,165.96,166.21
4/17/2000,166.13,167.55,164.06,165.08
4/18/2000,165.19,165.81,164.27,164.9
4/19/2000,164.99,165.95,164.67,165.81
4/20/2000,165.86,167.22,165.15,166.95
4/24/2000,167.02,167.25,165.86,166.95
4/25/2000,166.94,168.3,166.01,168.3
4/26/2000,168.01,168.54,166.59,167.36
4/27/2000,167.31,168.03,166.65,167.25
4/28/2000,167.19,169.55,166.91,167.68
5/1/2000,167.26,169.58,166.93,168.94
5/2/2000,168.92,170.56,168.37,169.16
5/3/2000,169.22,170.88,169.08,170.11
5/4/2000,170.1,170.77,165.6,166.47
5/5/2000,166.48,166.92,164.56,165.68
5/8/2000,165.84,167.19,165.8,167.01
5/9/2000,167.01,168.24,166.43,167.03
5/10/2000,167.06,167.99,165.14,165.15
5/11/2000,165.56,166.28,162.19,163.13
5/12/2000,163.08,165.32,161.8,164.57
5/15/2000,164.64,166.01,164.64,164.69
5/16/2000,164.61,164.77,162.93,163.58
5/17/2000,163.41,164.15,162.79,163.73
5/18/2000,163.52,163.58,160.73,161.23
5/19/2000,161.25,161.44,158.18,159.02
5/22/2000,159.04,160.22,158.59,159.81
5/23/2000,159.86,160.06,156.99,157.33
5/24/2000,157.27,159.51,156.5,159.12
5/25/2000,158.95,159.61,157.61,157.92
5/26/2000,157.92,159.91,157.83,159.73
5/30/2000,159.59,160.67,158.84,159.3
5/31/2000,159.31,161.89,158.92,161.67
6/1/2000,161.63,163.07,161.54,162.13
6/2/2000,162.15,163.38,161.85,163.13
6/5/2000,163.28,163.77,161.9,163.08
6/6/2000,163,163.31,160.38,161.67
6/7/2000,161.62,162.1,160.25,160.56
6/8/2000,160.48,161.02,159.41,160.06
6/9/2000,159.82,161.53,159.81,161.23
6/12/2000,161.15,161.77,160.4,161.56
6/13/2000,161.59,162,160.88,161.09
6/14/2000,161.07,161.54,159.73,159.73
6/15/2000,159.76,161.4,159.15,161.03
6/16/2000,161.04,161.36,160.21,161.23
6/19/2000,161.17,161.43,159.76,160.13
6/20/2000,160.09,160.34,158.71,160.2
6/21/2000,160.2,160.25,157.67,158.33
6/22/2000,158.28,158.96,157.22,158.11
6/23/2000,158.12,158.71,156.33,157.15
6/26/2000,158.26,158.83,156.42,158.16
6/27/2000,158.16,158.82,157.85,158.68
6/28/2000,158.63,159.79,158.49,159.79
6/29/2000,159.63,159.97,158.39,159.81
6/30/2000,159.87,161.37,158.53,160.83
7/3/2000,160.41,161.31,159.66,159.88
7/5/2000,160.74,162.06,160.06,161.38
7/6/2000,161.35,162.77,161.08,161.96
7/7/2000,161.94,163.52,161.62,163.29
7/10/2000,163.2,163.28,161.69,161.95
7/11/2000,161.81,162.54,161.24,162.52
7/12/2000,162.35,164.4,162.14,162.87
7/13/2000,162.76,163.15,160.76,162.54
7/14/2000,162.49,163.15,161.47,161.76
7/17/2000,161.38,162.85,161.3,161.5
7/18/2000,161.45,162.34,160.86,162.19
7/19/2000,162.14,162.33,161.27,162.25
7/20/2000,162.25,163.1,161.24,162.63
7/21/2000,162.79,165.57,162.29,165.32
7/24/2000,165.32,165.67,164.67,164.8
7/25/2000,164.78,166.2,164.41,165.31
7/26/2000,165.34,166.4,165.22,165.47
7/27/2000,165.48,165.64,164.76,165.34
7/28/2000,165.32,165.46,164.04,164.53
7/31/2000,164.46,165.03,163.49,164.01
8/1/2000,163.99,164.72,162.88,162.93
8/2/2000,162.93,163.11,161.73,162.75
8/3/2000,162.83,163.18,160.46,162.27
8/4/2000,162.4,163.6,161.38,163.32
8/7/2000,163.59,165.28,162.99,165.17
8/8/2000,165.13,165.2,162.89,163.44
8/9/2000,163.48,163.52,161.63,162.01
8/10/2000,161.9,163.25,161.14,162.94
8/11/2000,162.78,163.99,162.54,163.06
8/14/2000,163.05,165.54,163.05,164.72
8/15/2000,164.71,165.92,163.75,163.98
8/16/2000,163.95,164.47,162.38,162.92
8/17/2000,162.83,163.08,162.3,162.69
8/18/2000,162.54,163.23,160.95,161.44
8/21/2000,161.35,162.02,160.82,161.64
8/22/2000,161.54,161.71,160.25,160.42
8/23/2000,160.51,160.69,158.01,159.29
8/24/2000,159.17,159.29,158.06,158.26
8/25/2000,158.24,158.64,156.9,156.9
8/28/2000,156.92,157.1,156.15,156.35
8/29/2000,156.39,157.02,154.36,154.51
8/30/2000,154.47,155.53,152.95,155.51
8/31/2000,155.43,155.82,154.21,154.26
9/1/2000,154.35,155.15,153.96,155.1
9/5/2000,154.17,155.19,153.41,153.91
9/6/2000,153.9,154.25,152.1,152.1
9/7/2000,152.06,153.15,150.23,151.09
9/8/2000,151.1,151.98,149.92,150.18
9/11/2000,149.73,151.43,148.69,148.77
9/12/2000,148.65,151.33,148.28,150.06
9/13/2000,150.1,151.38,150,150.93
9/14/2000,150.99,152.11,150.24,151.45
9/15/2000,151.34,151.95,149.64,149.64
9/18/2000,149.61,150.51,149.22,150.33
9/19/2000,150.25,151.07,149.57,150.69
9/20/2000,150.7,151.32,149.83,150.25
9/21/2000,150.3,153.4,150.12,153.31
9/22/2000,153.17,158.14,153.17,156.83
9/25/2000,156.36,158.21,155.92,156.54
9/26/2000,156.61,157.58,155.73,157.51
9/27/2000,157.42,158.21,156.54,157.13
9/28/2000,157.26,158.06,156.92,157.27
9/29/2000,157.3,159.91,157.19,159.46
10/2/2000,159.39,160.14,159.3,159.74
10/3/2000,159.57,159.78,158.12,158.87
10/4/2000,158.89,159.73,157.97,159.57
10/5/2000,159.47,159.55,157.53,157.56
10/6/2000,157.47,158.06,156.94,157.24
10/9/2000,157.45,157.98,157.35,157.5
10/10/2000,157.57,157.92,156.29,156.71
10/11/2000,156.75,158.1,156.75,157.47
10/12/2000,157.47,158.94,156.85,158.4
10/13/2000,158.38,159.62,156.03,156.54
10/16/2000,156.43,157.11,155.98,156.35
10/17/2000,156.48,156.75,155,156.55
10/18/2000,156.66,157.37,154.68,155.62
10/19/2000,155.49,157.07,155.37,156.68
10/20/2000,156.71,158.2,156.51,157.87
10/23/2000,158.01,158.83,157.09,157.28
10/24/2000,157.26,157.64,156.28,156.28
10/25/2000,156.38,156.73,154.47,154.81
10/26/2000,154.87,155.92,153.41,155.71
10/27/2000,155.6,158.29,155.11,158.12
10/30/2000,158.52,159.45,157.77,157.94
10/31/2000,158.01,158.83,157.31,157.84
11/1/2000,157.77,158.15,156.42,157.02
11/2/2000,156.99,157.62,156.24,156.24
11/3/2000,156.25,157.46,154.85,154.94
11/6/2000,156.65,156.65,153.15,153.33
11/7/2000,153.26,153.9,152.73,153.45
11/8/2000,153.45,153.84,152.59,152.64
11/9/2000,152.61,153.92,151.56,153.83
11/10/2000,153.84,154.55,153.35,153.82
11/13/2000,153.94,155.07,153.94,154.81
11/14/2000,154.78,155.43,154.2,154.76
11/15/2000,154.7,155.51,154.39,155.33
11/16/2000,155.27,155.51,154.57,155.29
11/17/2000,155.07,155.42,154.62,154.83
11/20/2000,155.02,156.84,154.77,156.31
11/21/2000,156.29,157.31,155.75,156.13
11/22/2000,156.08,156.29,154.86,155.04
11/24/2000,154.36,156.6,154.14,155.68
11/27/2000,155.71,157.17,155.52,156.83
11/28/2000,156.8,157.1,155.96,156.08
11/29/2000,156.09,158.54,156,158.2
11/30/2000,158.35,158.46,156.86,157.29
12/1/2000,157.3,160.72,157.13,160.36
12/4/2000,160.64,161.86,159.65,161.12
12/5/2000,161.05,161.57,159.05,159.06
12/6/2000,159.05,159.71,158.49,159.28
12/7/2000,159.15,160.38,158.91,159.46
12/8/2000,159.48,161.6,159.47,161.09
12/11/2000,160.73,161.65,159.93,161.33
12/12/2000,161.33,162.11,160.91,161.25
12/13/2000,161.49,163.84,161.23,163.44
12/14/2000,163.36,165.61,162.19,164.98
12/15/2000,164.98,166.32,164.79,166.14
12/18/2000,165.81,166.54,164.02,165.69
12/19/2000,165.66,165.71,163.71,165.14
12/20/2000,165.11,166.88,165,166.42
12/21/2000,166.45,167,164.81,165.19
12/22/2000,165.3,167.28,165.08,166.68
12/26/2000,167.02,168.75,166.66,168.47
12/27/2000,168.52,171.21,168.19,170.77
12/28/2000,170.83,171.51,170.38,170.84
12/29/2000,170.79,171.83,170.61,170.71
1/2/2001,170.99,172.16,170.46,171.84
1/3/2001,171.9,172.79,169.15,169.25
1/4/2001,169.22,173.82,169.12,173.63
1/5/2001,173.52,175.65,173.42,175.19
1/8/2001,175.11,175.72,172.88,173.46
1/9/2001,173.51,174.2,172.18,173.86
1/10/2001,173.88,174.37,172.24,173.25
1/11/2001,173.2,176.64,173.01,176.48
1/12/2001,176.52,177.59,173.85,174.99
1/16/2001,175.7,175.92,171.75,173.16
1/17/2001,173.2,175.38,172.1,175.13
1/18/2001,175.02,176.51,173.41,173.81
1/19/2001,173.97,174.56,171.28,171.39
1/22/2001,171.15,171.48,169.18,170.44
1/23/2001,170.38,172.88,170.38,171.61
