Date,Close,Predictions
1996-04-01,163.93,161.20697
1996-04-02,163.93,161.32059
1996-04-03,163.11,161.4711
1996-04-04,163.86,161.58388
1996-04-08,164.77,161.713
1996-04-09,164.6,161.90077
1996-04-10,163.92,162.10242
1996-04-11,163.95,162.25691
1996-04-12,164.4,162.37312
1996-04-15,163.63,162.48518
1996-04-16,163.03,162.53789
1996-04-17,163.32,162.51192
1996-04-18,162.03,162.45604
1996-04-19,162.48,162.30275
1996-04-22,161.12,162.12727
1996-04-23,161.78,161.86281
1996-04-24,161.36,161.60237
1996-04-25,160.82,161.3349
1996-04-26,159.71,161.04755
1996-04-29,157.86,160.69717
1996-04-30,158.34,160.21375
1996-05-01,157.13,159.7085
1996-05-02,156.78,159.14589
1996-05-03,158.31,158.56332
1996-05-06,158.09,158.10275
1996-05-07,158.78,157.73643
1996-05-08,160.33,157.49892
1996-05-09,159.44,157.45622
1996-05-10,160.27,157.48433
1996-05-13,158.92,157.60811
1996-05-14,160.42,157.69829
1996-05-15,161.87,157.85463
1996-05-16,161.28,158.13173
1996-05-17,161.53,158.42992
1996-05-20,162.13,158.7379
1996-05-21,162.08,159.06862
1996-05-22,161.57,159.38799
1996-05-23,161.81,159.64662
1996-05-24,163.07,159.86433
1996-05-28,164.53,160.12048
1996-05-29,165.63,160.47615
1996-05-30,165.28,160.94183
1996-05-31,167.56,161.42538
1996-06-03,168.63,162.03377
1996-06-04,168.63,162.74823
1996-06-05,168.79,163.48335
1996-06-06,168.49,164.1932
1996-06-07,168.08,164.81987
1996-06-10,167.45,165.32506
1996-06-11,168.07,165.67847
1996-06-12,167.33,165.95146
1996-06-13,166.78,166.10728
1996-06-14,167.63,166.14442
1996-06-17,168.32,166.159
1996-06-18,166.42,166.20268
1996-06-19,166.71,166.14137
1996-06-20,166.33,166.03856
1996-06-21,167.61,165.89142
1996-06-24,167.91,165.80853
1996-06-25,167.89,165.79094
1996-06-26,168.71,165.81587
1996-06-27,169.01,165.91936
1996-06-28,170.12,166.08472
1996-07-01,170.68,166.3497
1996-07-02,171.92,166.69565
1996-07-03,172.41,167.14966
1996-07-05,172.47,167.67288
1996-07-08,172.16,168.20891
1996-07-09,170.94,168.69688
1996-07-10,171.21,169.0423
1996-07-11,171.3,169.29134
1996-07-12,172.02,169.46689
1996-07-15,171.21,169.6306
1996-07-16,170.62,169.72357
1996-07-17,168.23,169.72896
1996-07-18,167.73,169.52464
1996-07-19,166.88,169.1706
1996-07-22,166.7,168.69
1996-07-23,167.45,168.15077
1996-07-24,168.29,167.65941
1996-07-25,168.69,167.28587
1996-07-26,168.45,167.03897
1996-07-29,168.6,166.8748
1996-07-30,168.04,166.78452
1996-07-31,166.23,166.71077
1996-08-01,166.33,166.53612
1996-08-02,164.85,166.31544
1996-08-05,164.62,165.98366
1996-08-06,164.1,165.5892
1996-08-07,166.28,165.14742
1996-08-08,167.73,164.84454
1996-08-09,167.7,164.74182
1996-08-12,166.93,164.77242
1996-08-13,166.84,164.83789
1996-08-14,167.44,164.91548
1996-08-15,167.38,165.03264
1996-08-16,166.66,165.16187
1996-08-19,166.57,165.24368
1996-08-20,167.66,165.28394
1996-08-21,168.22,165.36397
1996-08-22,167.82,165.49889
1996-08-23,168.11,165.63446
1996-08-26,167.65,165.7807
1996-08-27,167.46,165.89404
1996-08-28,169.1,165.96696
1996-08-29,168.82,166.11407
1996-08-30,169.96,166.27954
1996-09-03,171.1,166.51994
1996-09-04,170.37,166.86467
1996-09-05,170.93,167.20576
1996-09-06,170.61,167.55875
1996-09-09,170.12,167.874
1996-09-10,170.81,168.1126
1996-09-11,171.61,168.33073
1996-09-12,171.21,168.57196
1996-09-13,171.8,168.78586
1996-09-16,171.65,169.00728
1996-09-17,171.7,169.20863
1996-09-18,170.43,169.3876
1996-09-19,169.67,169.45837
1996-09-20,171.0,169.40758
1996-09-23,171.0,169.36879
1996-09-24,170.94,169.33902
1996-09-25,172.47,169.3144
1996-09-26,172.84,169.39436
1996-09-27,173.39,169.55872
1996-09-30,174.31,169.80219
1996-10-01,174.38,170.13925
1996-10-02,175.05,170.51717
1996-10-03,174.48,170.93929
1996-10-04,174.8,171.32318
1996-10-07,173.95,171.67804
1996-10-08,174.46,171.93423
1996-10-09,174.58,172.14412
1996-10-10,174.19,172.31725
1996-10-11,175.86,172.43036
1996-10-14,176.4,172.60721
1996-10-15,178.29,172.84674
1996-10-16,177.85,173.23428
1996-10-17,177.95,173.6605
1996-10-18,178.71,174.09091
1996-10-21,179.37,174.54424
1996-10-22,179.41,175.0237
1996-10-23,180.48,175.48953
1996-10-24,180.0,175.98566
1996-10-25,182.01,176.43495
1996-10-28,184.18,176.95732
1996-10-29,184.13,177.6316
1996-10-30,186.43,178.3528
1996-10-31,185.54,179.20883
1996-11-01,185.59,180.0315
1996-11-04,187.11,180.78255
1996-11-05,188.02,181.53723
1996-11-06,187.07,182.30127
1996-11-07,184.66,182.95587
1996-11-08,184.06,183.33806
1996-11-11,183.1,183.48424
1996-11-12,183.67,183.40634
1996-11-13,185.46,183.23097
1996-11-14,185.24,183.1246
1996-11-15,184.99,183.05415
1996-11-18,186.31,182.99792
1996-11-19,187.06,183.04405
1996-11-20,187.53,183.20067
1996-11-21,187.95,183.4482
1996-11-22,187.13,183.76463
1996-11-25,187.85,184.04808
1996-11-26,188.16,184.34024
1996-11-27,190.14,184.63666
1996-11-29,191.47,185.04733
1996-12-02,192.47,185.5889
1996-12-03,186.23,186.24309
1996-12-04,185.78,186.50531
1996-12-05,183.45,186.48055
1996-12-06,185.9,186.11578
1996-12-09,186.83,185.72664
1996-12-10,187.45,185.4062
1996-12-11,186.41,185.19427
1996-12-12,187.44,184.99796
1996-12-13,188.59,184.89703
1996-12-16,189.87,184.93874
1996-12-17,190.14,185.15263
1996-12-18,190.44,185.47818
1996-12-19,189.86,185.87265
1996-12-20,191.07,186.24422
1996-12-23,191.1,186.65709
1996-12-24,191.47,187.06697
1996-12-26,192.49,187.47177
1996-12-27,195.35,187.91342
1996-12-30,196.52,188.53918
1996-12-31,198.75,189.31421
1997-01-02,195.62,190.28189
1997-01-03,196.5,191.09135
1997-01-06,196.35,191.81076
1997-01-07,195.35,192.4094
1997-01-08,195.28,192.82228
1997-01-09,197.2,193.086
1997-01-10,195.23,193.36714
1997-01-13,195.01,193.5035
1997-01-14,195.41,193.52977
1997-01-15,196.67,193.51202
1997-01-16,195.84,193.5529
1997-01-17,195.77,193.57059
1997-01-20,196.14,193.5709
1997-01-21,196.11,193.58571
1997-01-22,194.65,193.60612
1997-01-23,194.56,193.53012
1997-01-24,193.68,193.395
1997-01-27,193.79,193.17134
1997-01-28,195.69,192.91592
1997-01-29,197.88,192.78612
1997-01-30,196.56,192.89018
1997-01-31,194.4,193.0437
1997-02-03,197.06,193.07585
1997-02-04,198.35,193.21237
1997-02-05,202.29,193.48605
1997-02-06,202.1,194.09425
1997-02-07,200.4,194.85388
1997-02-10,201.38,195.5443
1997-02-11,201.83,196.2129
1997-02-12,202.57,196.84807
1997-02-13,201.92,197.46727
1997-02-14,201.65,197.98753
1997-02-18,199.13,198.3925
1997-02-19,201.04,198.5242
1997-02-20,197.23,198.60983
1997-02-21,199.43,198.3944
1997-02-24,199.86,198.16365
1997-02-25,198.82,197.9627
1997-02-26,199.47,197.7248
1997-02-27,196.17,197.52834
1997-02-28,195.92,197.14536
1997-03-03,196.1,196.66142
1997-03-04,197.02,196.15793
1997-03-05,195.65,195.7387
1997-03-06,195.55,195.30717
1997-03-07,195.32,194.89479
1997-03-10,195.02,194.50697
1997-03-11,195.51,194.14127
1997-03-12,195.48,193.84831
1997-03-13,196.95,193.61824
1997-03-14,197.67,193.54367
1997-03-17,196.27,193.6187
1997-03-18,194.61,193.68758
1997-03-19,195.88,193.63782
1997-03-20,197.0,193.60391
1997-03-21,196.06,193.65392
1997-03-24,199.06,193.68788
1997-03-25,200.27,193.91566
1997-03-26,202.25,194.32681
1997-03-27,201.57,194.96036
1997-03-31,203.04,195.64227
1997-04-01,200.61,196.41042
1997-04-02,202.39,197.01021
1997-04-03,200.88,197.58818
1997-04-04,203.12,198.00319
1997-04-07,204.1,198.44307
1997-04-08,205.22,198.93015
1997-04-09,205.34,199.48999
1997-04-10,204.16,200.0647
1997-04-11,204.84,200.5291
1997-04-14,205.01,200.94118
1997-04-15,205.26,201.30098
1997-04-16,204.23,201.61995
1997-04-17,204.63,201.82007
1997-04-18,205.46,201.96155
1997-04-21,205.66,202.11215
1997-04-22,206.36,202.27065
1997-04-23,204.65,202.47217
1997-04-24,205.05,202.56837
1997-04-25,205.35,202.62361
1997-04-28,205.88,202.66797
1997-04-29,206.91,202.73834
1997-04-30,206.4,202.89061
1997-05-01,205.42,203.04733
1997-05-02,205.33,203.13063
1997-05-05,205.53,203.15758
1997-05-06,204.6,203.16014
1997-05-07,201.08,203.08224
1997-05-08,200.43,202.7188
1997-05-09,194.93,202.16321
1997-05-12,193.74,201.14624
1997-05-13,193.53,199.83946
1997-05-14,193.09,198.4257
1997-05-15,190.46,197.01256
1997-05-16,189.21,195.52118
1997-05-19,189.76,194.00568
1997-05-20,186.71,192.61873
1997-05-21,187.98,191.20125
1997-05-22,188.5,189.95386
1997-05-23,189.02,188.93044
1997-05-27,190.26,188.15321
1997-05-28,189.86,187.6675
1997-05-29,190.69,187.37042
1997-05-30,190.72,187.26904
1997-06-02,190.59,187.29747
1997-06-03,189.66,187.39598
1997-06-04,189.85,187.46802
1997-06-05,189.05,187.53062
1997-06-06,186.75,187.52675
1997-06-09,184.8,187.32683
1997-06-10,184.04,186.88808
1997-06-11,182.02,186.27844
1997-06-12,186.43,185.46713
1997-06-13,187.93,184.8807
1997-06-16,185.76,184.57007
1997-06-17,185.67,184.31264
1997-06-18,186.16,184.10608
1997-06-19,187.95,183.97742
1997-06-20,190.07,184.02448
1997-06-23,192.05,184.31831
1997-06-24,191.52,184.87886
1997-06-25,189.59,185.53331
1997-06-26,188.41,186.07468
1997-06-27,190.65,186.42938
1997-06-30,190.74,186.79044
1997-07-01,190.53,187.13142
1997-07-02,191.42,187.42322
1997-07-03,192.02,187.72461
1997-07-07,190.4,188.05069
1997-07-08,190.5,188.26126
1997-07-09,190.24,188.39427
1997-07-10,190.93,188.4506
1997-07-11,192.94,188.50137
1997-07-14,192.3,188.67953
1997-07-15,193.77,188.88109
1997-07-16,194.04,189.18568
1997-07-17,194.01,189.55083
1997-07-18,193.83,189.9278
1997-07-21,194.97,190.27446
1997-07-22,193.13,190.65508
1997-07-23,194.29,190.90442
1997-07-24,194.33,191.13545
1997-07-25,194.6,191.33858
1997-07-28,192.4,191.52895
1997-07-29,192.65,191.54935
1997-07-30,192.91,191.48195
1997-07-31,194.68,191.37958
1997-08-01,193.1,191.38155
1997-08-04,193.02,191.3405
1997-08-05,193.64,191.27426
1997-08-06,190.14,191.23827
1997-08-07,188.29,190.98625
1997-08-08,182.16,190.49654
1997-08-11,184.72,189.47841
1997-08-12,183.77,188.37726
1997-08-13,183.08,187.22739
1997-08-14,187.57,186.08327
1997-08-15,189.2,185.32333
1997-08-18,189.41,184.9619
1997-08-19,189.77,184.89355
1997-08-20,187.47,185.04146
1997-08-21,186.49,185.16145
1997-08-22,190.39,185.19156
1997-08-25,190.84,185.42096
1997-08-26,190.47,185.78293
1997-08-27,191.78,186.1802
1997-08-28,192.66,186.66125
1997-08-29,195.83,187.21884
1997-09-02,193.57,187.99876
1997-09-03,191.32,188.70981
1997-09-04,191.46,189.1819
1997-09-05,193.02,189.48131
1997-09-08,191.61,189.75314
1997-09-09,188.81,189.89091
1997-09-10,188.87,189.74951
1997-09-11,191.36,189.44984
1997-09-12,194.46,189.23679
1997-09-15,193.03,189.29857
1997-09-16,193.31,189.43219
1997-09-17,193.6,189.62704
1997-09-18,196.43,189.86638
1997-09-19,196.96,190.3077
1997-09-22,195.33,190.87778
1997-09-23,197.02,191.38075
1997-09-24,194.48,191.9239
1997-09-25,196.83,192.2784
1997-09-26,194.88,192.65286
1997-09-29,194.71,192.87598
1997-09-30,194.68,192.98105
1997-10-01,195.29,193.00165
1997-10-02,196.41,193.0089
1997-10-03,197.16,193.08261
1997-10-06,196.91,193.24353
1997-10-07,198.69,193.43193
1997-10-08,196.39,193.74725
1997-10-09,196.84,193.96191
1997-10-10,194.16,194.13385
1997-10-13,196.15,194.08232
1997-10-14,197.19,194.03271
1997-10-15,196.64,194.0528
1997-10-16,193.5,194.0777
1997-10-17,195.34,193.89334
1997-10-20,197.79,193.72018
1997-10-21,197.55,193.72684
1997-10-22,197.26,193.82724
1997-10-23,199.09,193.96327
1997-10-24,199.16,194.23781
1997-10-27,202.42,194.58221
1997-10-28,200.73,195.16975
1997-10-29,201.55,195.74954
1997-10-30,200.45,196.34521
1997-10-31,201.44,196.83171
1997-11-03,203.38,197.28474
1997-11-04,205.59,197.8147
1997-11-05,206.89,198.50458
1997-11-06,208.3,199.3345
1997-11-07,209.93,200.29205
1997-11-10,210.92,201.37468
1997-11-11,213.09,202.52715
1997-11-12,215.61,203.79236
1997-11-13,213.26,205.21097
1997-11-14,212.17,206.46033
1997-11-17,212.86,207.44685
1997-11-18,213.21,208.24704
1997-11-19,214.54,208.89467
1997-11-20,212.48,209.49289
1997-11-21,214.18,209.8725
1997-11-24,214.38,210.21356
1997-11-25,213.42,210.51585
1997-11-26,212.48,210.7072
1997-11-28,215.44,210.75371
1997-12-01,217.11,210.9146
1997-12-02,216.19,211.245
1997-12-03,216.76,211.59348
1997-12-04,215.6,211.97363
1997-12-05,215.9,212.26434
1997-12-08,215.0,212.50246
1997-12-09,213.98,212.62584
1997-12-10,213.34,212.59929
1997-12-11,215.02,212.43753
1997-12-12,215.28,212.32039
1997-12-15,213.58,212.25296
1997-12-16,213.87,212.10406
1997-12-17,209.56,211.9404
1997-12-18,214.16,211.47656
1997-12-19,215.95,211.18864
1997-12-22,216.33,211.14113
1997-12-23,215.47,211.27359
1997-12-24,216.36,211.452
1997-12-26,217.91,211.71202
1997-12-29,216.21,212.11008
1997-12-30,215.52,212.444
1997-12-31,215.2,212.67093
1998-01-02,217.86,212.79219
1998-01-05,217.78,213.02368
1998-01-06,217.15,213.29492
1998-01-07,213.87,213.5304
1998-01-08,213.93,213.4997
1998-01-09,213.09,213.31635
1998-01-12,215.39,212.98811
1998-01-13,215.09,212.75432
1998-01-14,213.29,212.56912
1998-01-15,211.58,212.30522
1998-01-16,211.17,211.89682
1998-01-20,209.13,211.4011
1998-01-21,207.1,210.7426
1998-01-22,209.95,209.89157
1998-01-23,209.77,209.18109
1998-01-26,209.77,208.58763
1998-01-27,206.27,208.11255
1998-01-28,205.34,207.50354
1998-01-29,205.85,206.7974
1998-01-30,207.32,206.11397
1998-02-02,207.38,205.59128
1998-02-03,207.12,205.20714
1998-02-04,204.68,204.92036
1998-02-05,204.33,204.54738
1998-02-06,203.6,204.12697
1998-02-09,202.18,203.65376
1998-02-10,200.16,203.08272
1998-02-11,201.54,202.3529
1998-02-12,204.14,201.67188
1998-02-13,205.27,201.24284
1998-02-17,206.58,201.07578
1998-02-18,206.95,201.17613
1998-02-19,206.32,201.4626
1998-02-20,209.56,201.80328
1998-02-23,210.38,202.37843
1998-02-24,211.13,203.10951
1998-02-25,211.44,203.93929
1998-02-26,209.02,204.79335
1998-02-27,207.35,205.43448
1998-03-02,206.52,205.78555
1998-03-03,208.49,205.87277
1998-03-04,208.7,205.92363
1998-03-05,208.74,205.9572
1998-03-06,208.76,205.98222
1998-03-09,209.22,206.00319
1998-03-10,209.03,206.05315
1998-03-11,213.18,206.10446
1998-03-12,214.2,206.44177
1998-03-13,214.12,206.99738
1998-03-16,216.33,207.64735
1998-03-17,215.78,208.46664
1998-03-18,217.48,209.29141
1998-03-19,217.75,210.18237
1998-03-20,217.6,211.06618
1998-03-23,218.88,211.87265
1998-03-24,218.08,212.66336
1998-03-25,215.63,213.32877
1998-03-26,216.48,213.6998
1998-03-27,219.17,213.92514
1998-03-30,221.38,214.22702
1998-03-31,222.78,214.70416
1998-04-01,223.35,215.3535
1998-04-02,222.29,216.10509
1998-04-03,224.17,216.7941
1998-04-06,224.45,217.53093
1998-04-07,222.68,218.25885
1998-04-08,220.13,218.80496
1998-04-09,219.36,219.0239
1998-04-13,215.96,218.97342
1998-04-14,218.28,218.51779
1998-04-15,218.9,218.01254
1998-04-16,222.98,217.54642
1998-04-17,221.57,217.42546
1998-04-20,221.38,217.42188
1998-04-21,219.75,217.48819
1998-04-22,217.84,217.48
1998-04-23,216.78,217.29546
1998-04-24,218.61,216.94211
1998-04-27,221.27,216.63672
1998-04-28,220.42,216.56291
1998-04-29,221.14,216.5743
1998-04-30,221.81,216.6945
1998-05-01,222.18,216.91986
1998-05-04,221.63,217.21976
1998-05-05,218.44,217.50581
1998-05-06,221.18,217.53993
1998-05-07,219.8,217.61414
1998-05-08,217.17,217.59998
1998-05-11,216.45,217.3518
1998-05-12,218.63,216.93076
1998-05-13,218.85,216.58383
1998-05-14,217.88,216.31647
1998-05-15,218.86,216.05168
1998-05-18,220.96,215.8802
1998-05-19,221.22,215.92386
1998-05-20,221.87,216.11292
1998-05-21,219.81,216.42686
1998-05-22,221.24,216.651
1998-05-26,225.51,216.90909
1998-05-27,224.17,217.4639
1998-05-28,225.95,218.0598
1998-05-29,226.71,218.77188
1998-06-01,229.17,219.55438
1998-06-02,227.29,220.49765
1998-06-03,227.28,221.33514
1998-06-04,226.52,222.05318
1998-06-05,228.4,222.5896
1998-06-08,229.82,223.10825
1998-06-09,229.46,223.67249
1998-06-10,230.45,224.19681
1998-06-11,234.02,224.73212
1998-06-12,235.65,225.48662
1998-06-15,238.83,226.43018
1998-06-16,236.61,227.64905
1998-06-17,227.89,228.78719
1998-06-18,230.4,229.18222
1998-06-19,227.41,229.2902
1998-06-22,231.38,228.98016
1998-06-23,232.32,228.72316
1998-06-24,235.79,228.56937
1998-06-25,237.43,228.73947
1998-06-26,236.22,229.20883
1998-06-29,236.13,229.74521
1998-06-30,231.55,230.28557
1998-07-01,229.02,230.46252
1998-07-02,233.69,230.23381
1998-07-06,229.55,230.104
1998-07-07,227.24,229.73032
1998-07-08,228.06,229.0847
1998-07-09,228.8,228.37971
1998-07-10,230.26,227.73581
1998-07-13,231.66,227.2784
1998-07-14,228.78,227.06697
1998-07-15,229.67,226.81808
1998-07-16,229.55,226.63852
1998-07-17,229.38,226.50142
1998-07-20,228.72,226.38872
1998-07-21,230.52,226.2525
1998-07-22,231.97,226.24066
1998-07-23,233.13,226.4036
1998-07-24,235.16,226.74323
1998-07-27,235.99,227.31125
1998-07-28,232.79,228.03516
1998-07-29,233.83,228.57596
1998-07-30,235.12,229.04843
1998-07-31,236.12,229.52887
1998-08-03,236.79,230.04588
1998-08-04,237.02,230.59383
1998-08-05,235.57,231.13698
1998-08-06,235.65,231.53476
1998-08-07,238.38,231.82411
1998-08-10,239.03,232.21797
1998-08-11,240.46,232.68529
1998-08-12,237.77,233.26733
1998-08-13,235.79,233.68338
1998-08-14,236.7,233.83551
1998-08-17,235.76,233.88174
1998-08-18,234.33,233.78519
1998-08-19,233.81,233.50792
1998-08-20,233.14,233.10553
1998-08-21,236.87,232.6071
1998-08-24,235.86,232.35306
1998-08-25,236.55,232.18466
1998-08-26,235.93,232.139
1998-08-27,234.72,232.12737
1998-08-28,238.32,232.05437
1998-08-31,235.92,232.2088
1998-09-01,228.2,232.30853
1998-09-02,229.91,231.82706
1998-09-03,224.97,231.16507
1998-09-04,223.08,230.07167
1998-09-08,218.86,228.6697
1998-09-09,228.11,226.87842
1998-09-10,227.13,225.64012
1998-09-11,218.55,224.7332
1998-09-14,222.46,223.50401
1998-09-15,224.54,222.46782
1998-09-16,226.82,221.75359
1998-09-17,222.76,221.44768
1998-09-18,223.03,221.12839
1998-09-21,225.94,220.85713
1998-09-22,228.07,220.83588
1998-09-23,229.03,221.1126
1998-09-24,228.9,221.61948
1998-09-25,231.19,222.22432
1998-09-28,232.09,223.01028
1998-09-29,229.86,223.90948
1998-09-30,232.03,224.65532
1998-10-01,231.39,225.4126
1998-10-02,230.16,226.06772
1998-10-05,226.18,226.52727
1998-10-06,219.4,226.55215
1998-10-07,205.67,225.83382
1998-10-08,204.33,223.74864
1998-10-09,198.5,220.90315
1998-10-12,198.93,217.36725
1998-10-13,202.88,213.69646
1998-10-14,202.19,210.47148
1998-10-15,198.51,207.69815
1998-10-16,196.25,205.159
1998-10-19,194.32,202.80211
1998-10-20,199.55,200.59549
1998-10-21,198.16,198.99586
1998-10-22,199.72,197.78004
1998-10-23,199.6,197.00204
1998-10-26,198.37,196.54083
1998-10-27,197.85,196.22626
1998-10-28,197.41,195.98999
1998-10-29,196.03,195.78635
1998-10-30,194.44,195.52058
1998-11-02,190.83,195.12555
1998-11-03,191.27,194.43098
1998-11-04,193.56,193.62947
1998-11-05,196.02,192.96655
1998-11-06,197.6,192.59926
1998-11-09,202.37,192.54942
1998-11-10,202.88,193.02776
1998-11-11,203.16,193.83612
1998-11-12,202.21,194.81915
1998-11-13,204.29,195.77916
1998-11-16,201.46,196.8
1998-11-17,202.76,197.58821
1998-11-18,203.03,198.26848
1998-11-19,199.65,198.84634
1998-11-20,199.48,199.08727
1998-11-23,200.11,199.09435
1998-11-24,201.0,198.99489
1998-11-25,201.94,198.89494
1998-11-27,203.46,198.86603
1998-11-30,203.2,198.98857
1998-12-01,202.0,199.17973
1998-12-02,200.12,199.32144
1998-12-03,197.21,199.29597
1998-12-04,197.78,198.97012
1998-12-07,197.83,198.52031
1998-12-08,197.33,198.02312
1998-12-09,195.18,197.49658
1998-12-10,196.12,196.84343
1998-12-11,196.62,196.22452
1998-12-14,195.36,195.70134
1998-12-15,196.38,195.18909
1998-12-16,194.69,194.79184
1998-12-17,194.33,194.3773
1998-12-18,194.1,193.95961
1998-12-21,195.6,193.55237
1998-12-22,196.14,193.28096
1998-12-23,194.57,193.14754
1998-12-24,195.09,193.00395
1998-12-28,194.04,192.90218
1998-12-29,194.39,192.76015
1998-12-30,192.66,192.62747
1998-12-31,189.4,192.39078
1999-01-04,185.8,191.88681
1999-01-05,184.04,191.00992
1999-01-06,186.88,189.84311
1999-01-07,183.08,188.76457
1999-01-08,182.17,187.55556
1999-01-11,177.1,186.29576
1999-01-12,183.32,184.75305
1999-01-13,186.45,183.55826
1999-01-14,188.14,182.8612
1999-01-15,188.4,182.63965
1999-01-19,188.0,182.7534
1999-01-20,185.83,183.04622
1999-01-21,187.69,183.28691
1999-01-22,189.51,183.60178
1999-01-25,188.81,184.05684
1999-01-26,188.87,184.51949
1999-01-27,190.53,184.96036
1999-01-28,191.9,185.46707
1999-01-29,191.37,186.06958
1999-02-01,188.82,186.65494
1999-02-02,185.11,187.01988
1999-02-03,184.56,186.97455
1999-02-04,184.26,186.63918
1999-02-05,184.72,186.12111
1999-02-08,187.67,185.55399
1999-02-09,186.76,185.19214
1999-02-10,186.08,184.92238
1999-02-11,185.97,184.68913
1999-02-12,186.44,184.48935
1999-02-16,193.83,184.35553
1999-02-17,194.33,184.76482
1999-02-18,195.66,185.5148
1999-02-19,196.35,186.52348
1999-02-22,196.59,187.67271
1999-02-23,195.0,188.84714
1999-02-24,194.32,189.84785
1999-02-25,191.74,190.62437
1999-02-26,190.87,191.02948
1999-03-01,192.77,191.11551
1999-03-02,194.23,191.12161
1999-03-03,196.58,191.17221
1999-03-04,198.67,191.4069
1999-03-05,197.43,191.88309
1999-03-08,195.39,192.39563
1999-03-09,195.75,192.7624
1999-03-10,194.63,193.03888
1999-03-11,195.16,193.16039
1999-03-12,193.8,193.21284
1999-03-15,191.04,193.12411
1999-03-16,191.76,192.76828
1999-03-17,192.56,192.32149
1999-03-18,191.43,191.89938
1999-03-19,190.72,191.44524
1999-03-22,192.19,190.95795
1999-03-23,193.23,190.58388
1999-03-24,192.67,190.37483
1999-03-25,191.81,190.24644
1999-03-26,195.13,190.12196
1999-03-29,194.22,190.23335
1999-03-30,194.01,190.41847
1999-03-31,191.43,190.62639
1999-04-01,193.23,190.65971
1999-04-05,194.77,190.70485
1999-04-06,192.04,190.85269
1999-04-07,193.74,190.86896
1999-04-08,194.48,190.92146
1999-04-09,194.35,191.03886
1999-04-12,193.76,191.18011
1999-04-13,193.29,191.28795
1999-04-14,191.36,191.33652
1999-04-15,191.38,191.21402
1999-04-16,190.08,190.99577
1999-04-19,189.35,190.64275
1999-04-20,191.45,190.18172
1999-04-21,192.28,189.82635
1999-04-22,193.24,189.61478
1999-04-23,192.79,189.5743
1999-04-26,192.21,189.61465
1999-04-27,194.67,189.66605
1999-04-28,192.32,189.88707
1999-04-29,191.35,190.03673
1999-04-30,192.08,190.07019
1999-05-03,193.36,190.07657
1999-05-04,196.84,190.1489
1999-05-05,197.49,190.49095
1999-05-06,197.56,191.02008
1999-05-07,196.7,191.63803
1999-05-10,195.88,192.21225
1999-05-11,196.4,192.66449
1999-05-12,195.62,193.04349
1999-05-13,197.43,193.2946
1999-05-14,198.84,193.57169
1999-05-17,199.94,193.93832
1999-05-18,199.64,194.41049
1999-05-19,201.0,194.89645
1999-05-20,199.94,195.45224
1999-05-21,198.62,195.93913
1999-05-24,196.67,196.26149
1999-05-25,196.41,196.32616
1999-05-26,194.69,196.20818
1999-05-27,192.03,195.86472
1999-05-28,194.51,195.22508
1999-06-01,194.44,194.61589
1999-06-02,194.89,194.05768
1999-06-03,195.1,193.60376
1999-06-04,196.64,193.26233
1999-06-07,192.85,193.12094
1999-06-08,191.4,192.8568
1999-06-09,190.61,192.44273
1999-06-10,190.86,191.90845
1999-06-11,190.82,191.35094
1999-06-14,193.93,190.81285
1999-06-15,191.86,190.53412
1999-06-16,191.02,190.29434
1999-06-17,190.0,190.04501
1999-06-18,192.22,189.73828
1999-06-21,194.91,189.56607
1999-06-22,193.58,189.66699
1999-06-23,192.72,189.84117
1999-06-24,193.66,189.99583
1999-06-25,192.69,190.1912
1999-06-28,192.16,190.33017
1999-06-29,190.29,190.38931
1999-06-30,191.12,190.26738
1999-07-01,189.98,190.09741
1999-07-02,190.9,189.82907
1999-07-06,190.57,189.58133
1999-07-07,190.67,189.33981
1999-07-08,191.05,189.12726
1999-07-09,189.69,188.97345
1999-07-12,190.1,188.77567
1999-07-13,188.92,188.59373
1999-07-14,188.59,188.35341
1999-07-15,189.33,188.07219
1999-07-16,188.87,187.83368
1999-07-19,187.01,187.6061
1999-07-20,186.66,187.27756
1999-07-21,186.5,186.88681
1999-07-22,184.49,186.4719
1999-07-23,183.91,185.93538
1999-07-26,185.53,185.32288
1999-07-27,184.96,184.81192
1999-07-28,185.35,184.35954
1999-07-29,186.47,184.00337
1999-07-30,185.84,183.8067
1999-08-02,184.87,183.68124
1999-08-03,186.44,183.54617
1999-08-04,185.28,183.51918
1999-08-05,184.49,183.48163
1999-08-06,184.45,183.38905
1999-08-09,185.03,183.26506
1999-08-10,185.27,183.16705
1999-08-11,185.87,183.10692
1999-08-12,186.11,183.1148
1999-08-13,185.62,183.18076
1999-08-16,183.66,183.24648
1999-08-17,182.91,183.17781
1999-08-18,179.39,182.9807
1999-08-19,180.09,182.48105
1999-08-20,179.8,181.87419
1999-08-23,178.42,181.21844
1999-08-24,176.86,180.48634
1999-08-25,176.15,179.65555
1999-08-26,177.12,178.7741
1999-08-27,177.01,177.98474
1999-08-30,175.91,177.29903
1999-08-31,175.86,176.65463
1999-09-01,175.0,176.07838
1999-09-02,175.51,175.52728
1999-09-03,176.49,175.06305
1999-09-07,177.58,174.74767
1999-09-08,179.74,174.61801
1999-09-09,176.61,174.75537
1999-09-10,176.06,174.8464
1999-09-13,171.28,174.8692
1999-09-14,170.22,174.53217
1999-09-15,168.51,173.92314
1999-09-16,170.63,173.0689
1999-09-17,173.84,172.25505
